name,price,date,time,change,open,high,low,volume
"BANANA",97.65,"6/11/2007","1:06pm",-0.54,98.25,98.79,97.59,1513500
"BUNS",53.57,"6/11/2007","1:06pm",0.24,53.2,53.65,52.81,5889294
"BUTTER",79.07,"6/11/2007","1:05pm",0.55,78.32,79.14,78.06,1549052
"CHEESE",50.79,"6/11/2007","1:06pm",-0.34,51.13,51.21,50.59,1978300
"CHERRIES",34.195,"6/11/2007","1:06pm",-0.005,34.28,34.44,34.12,3179550
"CHIPS",37.48,"6/11/2007","1:06pm",0.16,37.07,37.49,37.05,11921001
"COCONUT",31.34,"6/11/2007","1:06pm",0.34,31.0,31.62,30.9,7418551
"COFFEE",37.75,"6/11/2007","1:06pm",-0.2,37.78,37.83,37.62,5559869
"CELL",56.99,"6/11/2007","1:06pm",-0.39,57.25,57.4,56.91,2007542
"COOKIES",46.0627,"6/11/2007","1:05pm",0.3627,45.8,46.29,45.46,4829456
"DEODRANT",103.76,"6/11/2007","1:05pm",0.69,102.87,104.0,102.5,2503900
"EGGS",22.04,"6/11/2007","1:11pm",0.21,21.7,22.05,21.69,22780160
"FRESHNER",62.58,"6/11/2007","1:06pm",0.45,62.89,62.89,62.15,4682578
"GRAPES",50.648999999999994,"6/11/2007","1:06pm",0.239,50.41,50.66,50.05,4156000
"MILK",51.68,"6/11/2007","1:06pm",0.01,51.67,51.82,51.32,5958742
"MINT",51.38,"6/11/2007","1:06pm",-0.03,51.47,51.62,50.98,2710414
"OIL",85.4,"6/11/2007","1:05pm",-0.54,85.94,85.98,85.28,1115800
"MAT",70.29,"6/11/2007","1:06pm",-0.01,70.25,70.5,69.76,4510357
"ONIONS",50.95,"6/11/2007","1:06pm",0.81,50.3,51.07,50.04,5784900
"PASTE",30.16,"6/11/2007","1:11pm",0.11,30.05,30.25,29.93,22141974
"PEPPER",26.5,"6/11/2007","1:06pm",-0.02,26.5,26.53,26.31,11587539
"SOAP",63.07,"6/11/2007","1:06pm",0.0,62.8,63.12,62.75,3192946
"TEA",40.13,"6/11/2007","1:06pm",-0.13,40.2,40.25,39.89,6957775
"TISSUES",69.91,"6/11/2007","1:06pm",-0.32,69.85,70.2,69.51,1075500
"TOMATOES",43.2716,"6/11/2007","1:05pm",0.2016,42.95,43.34,42.89,4057020
"TOWEL",50.07,"6/11/2007","1:06pm",-0.01,49.9,50.08,49.55,5985207
"YOGURT",83.53,"6/11/2007","1:06pm",0.85,82.68,83.72,82.35,6388600
"ALMOND",39.53,"6/11/2007","1:11pm",-0.13,39.67,40.18,39.43,2319180
"BREAD",71.74,"6/11/2007","1:11pm",0.21,71.29,71.76,71.15,2359542
"APPLES",63.12,"6/11/2007","1:11pm",0.08,62.79,63.19,62.42,2086730
"BANANA",97.75,"6/11/2007","1:11pm",-0.44,98.25,98.79,97.59,1556900
"BUNS",53.67,"6/11/2007","1:11pm",0.34,53.2,53.69,52.81,6010594
"BUTTER",79.17,"6/11/2007","1:11pm",0.65,78.32,79.19,78.06,1577652
"CHEESE",50.79,"6/11/2007","1:11pm",-0.34,51.13,51.21,50.59,2054300
"CHERRIES",34.22,"6/11/2007","1:11pm",0.02,34.28,34.44,34.12,3245950
"CHIPS",37.53,"6/11/2007","1:11pm",0.21,37.07,37.53,37.05,12200301
"COCONUT",31.42,"6/11/2007","1:11pm",0.42,31.0,31.62,30.9,7518551
"COFFEE",37.78,"6/11/2007","1:11pm",-0.17,37.78,37.83,37.62,5639569
"CELL",57.13,"6/11/2007","1:11pm",-0.25,57.25,57.4,56.91,2042642
"COOKIES",46.12,"6/11/2007","1:11pm",0.42,45.8,46.29,45.46,5833149
"DEODRANT",103.86,"6/11/2007","1:11pm",0.79,102.87,104.0,102.5,2536300
"EGGS",22.05,"6/11/2007","1:16pm",0.22,21.7,22.07,21.69,23218578
"FRESHNER",62.65,"6/11/2007","1:11pm",0.52,62.89,62.89,62.15,4727878
"GRAPES",50.69,"6/11/2007","1:11pm",0.28,50.41,50.695,50.05,4239700
"MILK",51.74,"6/11/2007","1:11pm",0.07,51.67,51.82,51.32,6054742
"MINT",51.44,"6/11/2007","1:11pm",0.03,51.47,51.62,50.98,2762114
"OIL",85.53,"6/11/2007","1:11pm",-0.41,85.94,85.98,85.28,1145200
"MAT",70.41,"6/11/2007","1:11pm",0.11,70.25,70.5,69.76,4563257
"ONIONS",51.12,"6/11/2007","1:11pm",0.98,50.3,51.13,50.04,5899900
"PASTE",30.17,"6/11/2007","1:16pm",0.12,30.05,30.25,29.93,22399100
"PEPPER",26.5275,"6/11/2007","1:11pm",0.0075,26.5,26.53,26.31,12044278
"SOAP",63.0995,"6/11/2007","1:11pm",0.0295,62.8,63.12,62.75,3229446
"TEA",40.19,"6/11/2007","1:11pm",-0.07,40.2,40.25,39.89,7073875
"TISSUES",69.97,"6/11/2007","1:11pm",-0.26,69.85,70.2,69.51,1092400
"TOMATOES",43.34,"6/11/2007","1:10pm",0.27,42.95,43.34,42.88,4847820
"TOWEL",50.08,"6/11/2007","1:11pm",0.0,49.9,50.12,49.55,6200407
"YOGURT",83.66,"6/11/2007","1:11pm",0.98,82.68,83.72,82.35,6490400
"ALMOND",39.56,"6/11/2007","1:16pm",-0.1,39.67,40.18,39.43,2433580
"BREAD",71.8,"6/11/2007","1:16pm",0.27,71.29,71.83,71.15,2440996
"APPLES",63.2,"6/11/2007","1:15pm",0.16,62.79,63.21,62.42,2110030
"BANANA",97.85,"6/11/2007","1:16pm",-0.34,98.25,98.79,97.59,1590400
"BUNS",53.678999999999995,"6/11/2007","1:16pm",0.349,53.2,53.71,52.81,6103294
"BUTTER",79.35,"6/11/2007","1:16pm",0.83,78.32,79.39,78.06,1651052
"CHEESE",50.85,"6/11/2007","1:16pm",-0.28,51.13,51.21,50.59,2111497
"CHERRIES",34.21,"6/11/2007","1:15pm",0.01,34.28,34.44,34.12,3343750
"CHIPS",37.535,"6/11/2007","1:16pm",0.215,37.07,37.54,37.05,12385801
"COCONUT",31.45,"6/11/2007","1:16pm",0.45,31.0,31.62,30.9,7588451
"COFFEE",37.77,"6/11/2007","1:16pm",-0.18,37.78,37.83,37.62,5820967
"CELL",57.11,"6/11/2007","1:16pm",-0.27,57.25,57.4,56.91,2057642
"COOKIES",46.12,"6/11/2007","1:16pm",0.42,45.8,46.29,45.46,5922449
"DEODRANT",103.83,"6/11/2007","1:16pm",0.76,102.87,104.0,102.5,2579600
"EGGS",22.06,"6/11/2007","1:21pm",0.23,21.7,22.08,21.69,23707494
"FRESHNER",62.64,"6/11/2007","1:16pm",0.51,62.89,62.89,62.15,4771978
"GRAPES",50.75,"6/11/2007","1:16pm",0.34,50.41,50.78,50.05,4349600
"MILK",51.73,"6/11/2007","1:16pm",0.06,51.67,51.82,51.32,6085542
"MINT",51.47,"6/11/2007","1:16pm",0.06,51.47,51.62,50.98,2786414
"OIL",85.56,"6/11/2007","1:16pm",-0.38,85.94,85.98,85.28,1180100
"MAT",70.37,"6/11/2007","1:16pm",0.07,70.25,70.5,69.76,4636857
"ONIONS",51.15,"6/11/2007","1:16pm",1.01,50.3,51.16,50.04,6009400
"PASTE",30.14,"6/11/2007","1:21pm",0.09,30.05,30.25,29.93,23011740
"PEPPER",26.51,"6/11/2007","1:16pm",-0.01,26.5,26.54,26.31,12225128
"SOAP",63.1,"6/11/2007","1:16pm",0.03,62.8,63.12,62.75,3329546
"TEA",40.22,"6/11/2007","1:16pm",-0.04,40.2,40.26,39.89,7235875
"TISSUES",69.95,"6/11/2007","1:16pm",-0.28,69.85,70.2,69.51,1122100
"TOMATOES",43.37,"6/11/2007","1:16pm",0.3,42.95,43.38,42.88,4953820
"TOWEL",50.04,"6/11/2007","1:16pm",-0.04,49.9,50.12,49.55,6345707
"YOGURT",83.58,"6/11/2007","1:16pm",0.9,82.68,83.72,82.35,6598900
"ALMOND",39.58,"6/11/2007","1:21pm",-0.08,39.67,40.18,39.43,2500980
"BREAD",71.9,"6/11/2007","1:21pm",0.37,71.29,71.89,71.15,2494796
"APPLES",63.22,"6/11/2007","1:21pm",0.18,62.79,63.25,62.42,2135530
"BANANA",97.81,"6/11/2007","1:20pm",-0.38,98.25,98.79,97.59,1608700
"BUNS",53.76,"6/11/2007","1:21pm",0.43,53.2,53.77,52.81,6249294
"BUTTER",79.45,"6/11/2007","1:21pm",0.93,78.32,79.45,78.06,1689152
"CHEESE",50.89,"6/11/2007","1:21pm",-0.24,51.13,51.21,50.59,2132297
"CHERRIES",34.23,"6/11/2007","1:20pm",0.03,34.28,34.44,34.12,3370250
"CHIPS",37.53,"6/11/2007","1:21pm",0.21,37.07,37.56,37.05,12700001
"COCONUT",31.43,"6/11/2007","1:21pm",0.43,31.0,31.62,30.9,7705751
"COFFEE",37.76,"6/11/2007","1:21pm",-0.19,37.78,37.83,37.62,5879467
"CELL",57.17,"6/11/2007","1:21pm",-0.21,57.25,57.4,56.91,2107242
"COOKIES",46.17,"6/11/2007","1:21pm",0.47,45.8,46.29,45.46,5961749
"DEODRANT",103.81,"6/11/2007","1:21pm",0.74,102.87,104.0,102.5,2608100
"EGGS",22.04,"6/11/2007","1:26pm",0.21,21.7,22.08,21.69,24314782
"FRESHNER",62.66,"6/11/2007","1:21pm",0.53,62.89,62.89,62.15,4802578
"GRAPES",50.83,"6/11/2007","1:21pm",0.42,50.41,50.84,50.05,4419800
"MILK",51.79,"6/11/2007","1:21pm",0.12,51.67,51.82,51.32,6135742
"MINT",51.48,"6/11/2007","1:21pm",0.07,51.47,51.62,50.98,2853314
"OIL",85.64,"6/11/2007","1:21pm",-0.3,85.94,85.98,85.28,1258800
"MAT",70.41,"6/11/2007","1:21pm",0.11,70.25,70.5,69.76,4723085
"ONIONS",51.22,"6/11/2007","1:21pm",1.08,50.3,51.23,50.04,6148300
"PASTE",30.1301,"6/11/2007","1:25pm",0.0801,30.05,30.25,29.93,23292696
"PEPPER",26.5,"6/11/2007","1:21pm",-0.02,26.5,26.54,26.31,12653153
"SOAP",63.1,"6/11/2007","1:21pm",0.03,62.8,63.12,62.75,3736946
"TEA",40.28,"6/11/2007","1:21pm",0.02,40.2,40.29,39.89,7365200
"TISSUES",70.02,"6/11/2007","1:21pm",-0.21,69.85,70.2,69.51,1158800
"TOMATOES",43.43,"6/11/2007","1:21pm",0.36,42.95,43.44,42.88,5053620
"TOWEL",50.02,"6/11/2007","1:21pm",-0.06,49.9,50.12,49.55,6585307
"YOGURT",83.66,"6/11/2007","1:21pm",0.98,82.68,83.72,82.35,6705800
"ALMOND",39.52,"6/11/2007","1:26pm",-0.14,39.67,40.18,39.43,2540480
"BREAD",71.85,"6/11/2007","1:26pm",0.32,71.29,71.9,71.15,2549996
"APPLES",63.18,"6/11/2007","1:26pm",0.14,62.79,63.26,62.42,2157330
"BANANA",97.71,"6/11/2007","1:26pm",-0.48,98.25,98.79,97.59,1636600
"BUNS",53.72,"6/11/2007","1:26pm",0.39,53.2,53.77,52.81,6427294
"BUTTER",79.2,"6/11/2007","1:26pm",0.68,78.32,79.46,78.06,1768752
"CHEESE",50.86,"6/11/2007","1:26pm",-0.27,51.13,51.21,50.59,2150397
"CHERRIES",34.22,"6/11/2007","1:26pm",0.02,34.28,34.44,34.12,3496150
"CHIPS",37.5,"6/11/2007","1:26pm",0.18,37.07,37.56,37.05,12934301
"COCONUT",31.4,"6/11/2007","1:26pm",0.4,31.0,31.62,30.9,7805351
"COFFEE",37.75,"6/11/2007","1:26pm",-0.2,37.78,37.83,37.62,5995967
"CELL",57.2,"6/11/2007","1:26pm",-0.18,57.25,57.4,56.91,2149442
"COOKIES",46.14,"6/11/2007","1:26pm",0.44,45.8,46.29,45.46,6019149
"DEODRANT",103.7,"6/11/2007","1:26pm",0.63,102.87,104.0,102.5,2638000
"EGGS",22.04,"6/11/2007","1:31pm",0.21,21.7,22.08,21.69,24406300
"FRESHNER",62.63,"6/11/2007","1:26pm",0.5,62.89,62.89,62.15,4835178
"GRAPES",50.81,"6/11/2007","1:26pm",0.4,50.41,50.84,50.05,4480900
"MILK",51.78,"6/11/2007","1:26pm",0.11,51.67,51.85,51.32,6233852
"MINT",51.44,"6/11/2007","1:26pm",0.03,51.47,51.62,50.98,2881414
"OIL",85.62,"6/11/2007","1:26pm",-0.32,85.94,85.98,85.28,1282500
"MAT",70.36,"6/11/2007","1:26pm",0.06,70.25,70.5,69.76,4767885
"ONIONS",51.23,"6/11/2007","1:26pm",1.09,50.3,51.27,50.04,6334000
"PASTE",30.12,"6/11/2007","1:31pm",0.07,30.05,30.25,29.93,23578844
"PEPPER",26.5,"6/11/2007","1:26pm",-0.02,26.5,26.54,26.31,14778927
"SOAP",63.09,"6/11/2007","1:26pm",0.02,62.8,63.12,62.75,3928946
"TEA",40.31,"6/11/2007","1:26pm",0.05,40.2,40.33,39.89,7505100
"TISSUES",69.98,"6/11/2007","1:26pm",-0.25,69.85,70.2,69.51,1210900
"TOMATOES",43.4,"6/11/2007","1:26pm",0.33,42.95,43.45,42.88,5123120
"TOWEL",49.96,"6/11/2007","1:26pm",-0.12,49.9,50.12,49.55,6687607
"YOGURT",83.57,"6/11/2007","1:26pm",0.89,82.68,83.72,82.35,6797200
"ALMOND",39.53,"6/11/2007","1:31pm",-0.13,39.67,40.18,39.43,2572580
"BREAD",71.85,"6/11/2007","1:31pm",0.32,71.29,71.9,71.15,2602596
"APPLES",63.26,"6/11/2007","1:31pm",0.22,62.79,63.26,62.42,2172130
"BANANA",97.82,"6/11/2007","1:31pm",-0.37,98.25,98.79,97.59,1659000
"BUNS",53.74,"6/11/2007","1:31pm",0.41,53.2,53.77,52.81,6462694
"BUTTER",79.2,"6/11/2007","1:31pm",0.68,78.32,79.46,78.06,1829052
"CHEESE",50.85,"6/11/2007","1:31pm",-0.28,51.13,51.21,50.59,2171097
"CHERRIES",34.24,"6/11/2007","1:31pm",0.04,34.28,34.44,34.12,3579950
"CHIPS",37.52,"6/11/2007","1:31pm",0.2,37.07,37.56,37.05,13012501
"COCONUT",31.42,"6/11/2007","1:31pm",0.42,31.0,31.62,30.9,7927151
"COFFEE",37.76,"6/11/2007","1:31pm",-0.19,37.78,37.83,37.62,6189667
"CELL",57.21,"6/11/2007","1:31pm",-0.17,57.25,57.4,56.91,2172142
"COOKIES",46.14,"6/11/2007","1:31pm",0.44,45.8,46.29,45.46,6057949
"DEODRANT",103.63,"6/11/2007","1:31pm",0.56,102.87,104.0,102.5,2660504
"EGGS",22.04,"6/11/2007","1:36pm",0.21,21.7,22.08,21.69,24689632
"FRESHNER",62.61,"6/11/2007","1:31pm",0.48,62.89,62.89,62.15,4868578
"GRAPES",50.8,"6/11/2007","1:31pm",0.39,50.41,50.84,50.05,4526800
"MILK",51.75,"6/11/2007","1:31pm",0.08,51.67,51.85,51.32,6294152
"MINT",51.43,"6/11/2007","1:31pm",0.02,51.47,51.62,50.98,2901114
"OIL",85.59,"6/11/2007","1:31pm",-0.35,85.94,85.98,85.28,1297000
"MAT",70.34,"6/11/2007","1:31pm",0.04,70.25,70.5,69.76,4818885
"ONIONS",51.24,"6/11/2007","1:31pm",1.1,50.3,51.27,50.04,6438900
"PASTE",30.125,"6/11/2007","1:36pm",0.075,30.05,30.25,29.93,23983122
"PEPPER",26.51,"6/11/2007","1:31pm",-0.01,26.5,26.54,26.31,14886127
"SOAP",63.08,"6/11/2007","1:31pm",0.01,62.8,63.13,62.75,3971046
"TEA",40.31,"6/11/2007","1:31pm",0.05,40.2,40.33,39.89,7610100
"TISSUES",70.05,"6/11/2007","1:31pm",-0.18,69.85,70.2,69.51,1239200
"TOMATOES",43.39,"6/11/2007","1:31pm",0.32,42.95,43.45,42.88,5198120
"TOWEL",50.0,"6/11/2007","1:31pm",-0.08,49.9,50.12,49.55,6808307
"YOGURT",83.6,"6/11/2007","1:31pm",0.92,82.68,83.72,82.35,6858500
"ALMOND",39.54,"6/11/2007","1:36pm",-0.12,39.67,40.18,39.43,2615380
"BREAD",71.9,"6/11/2007","1:36pm",0.37,71.29,71.9,71.15,2648396
"APPLES",63.27,"6/11/2007","1:36pm",0.23,62.79,63.28,62.42,2187930
"BANANA",97.88,"6/11/2007","1:36pm",-0.31,98.25,98.79,97.59,1700700
"BUNS",53.73,"6/11/2007","1:36pm",0.4,53.2,53.77,52.81,6558794
"BUTTER",79.2,"6/11/2007","1:36pm",0.68,78.32,79.46,78.06,1869352
"CHEESE",50.89,"6/11/2007","1:36pm",-0.24,51.13,51.21,50.59,2184797
"CHERRIES",34.22,"6/11/2007","1:36pm",0.02,34.28,34.44,34.12,3654250
"CHIPS",37.51,"6/11/2007","1:36pm",0.19,37.07,37.56,37.05,13175301
"COCONUT",31.45,"6/11/2007","1:36pm",0.45,31.0,31.62,30.9,8227251
"COFFEE",37.76,"6/11/2007","1:36pm",-0.19,37.78,37.83,37.62,6273567
"CELL",57.24,"6/11/2007","1:36pm",-0.14,57.25,57.4,56.91,2203642
"COOKIES",46.17,"6/11/2007","1:36pm",0.47,45.8,46.29,45.46,6121849
"DEODRANT",103.59,"6/11/2007","1:36pm",0.52,102.87,104.0,102.5,2702104
"EGGS",22.02,"6/11/2007","1:41pm",0.19,21.7,22.08,21.69,25010946
"FRESHNER",62.6,"6/11/2007","1:36pm",0.47,62.89,62.89,62.15,4923778
"GRAPES",50.77,"6/11/2007","1:36pm",0.36,50.41,50.84,50.05,4660900
"MILK",51.79,"6/11/2007","1:36pm",0.12,51.67,51.85,51.32,6365852
"MINT",51.42,"6/11/2007","1:36pm",0.01,51.47,51.62,50.98,2935214
"OIL",85.57,"6/11/2007","1:36pm",-0.37,85.94,85.98,85.28,1313500
"MAT",70.37,"6/11/2007","1:36pm",0.07,70.25,70.5,69.76,4877785
"ONIONS",51.24,"6/11/2007","1:36pm",1.1,50.3,51.28,50.04,6515500
"PASTE",30.12,"6/11/2007","1:41pm",0.07,30.05,30.25,29.93,24255316
"PEPPER",26.491,"6/11/2007","1:36pm",-0.028999999999999998,26.5,26.54,26.31,15109927
"SOAP",63.12,"6/11/2007","1:36pm",0.05,62.8,63.13,62.75,4002446
"TEA",40.3,"6/11/2007","1:36pm",0.04,40.2,40.33,39.89,7712400
"TISSUES",70.1,"6/11/2007","1:36pm",-0.13,69.85,70.2,69.51,1247400
"TOMATOES",43.4,"6/11/2007","1:36pm",0.33,42.95,43.45,42.88,5341720
"TOWEL",49.95,"6/11/2007","1:36pm",-0.13,49.9,50.12,49.55,6914407
"YOGURT",83.56,"6/11/2007","1:36pm",0.88,82.68,83.72,82.35,6917800
"ALMOND",39.53,"6/11/2007","1:41pm",-0.13,39.67,40.18,39.43,2647380
"BREAD",71.87,"6/11/2007","1:41pm",0.34,71.29,71.9,71.15,2686796
"APPLES",63.28,"6/11/2007","1:41pm",0.24,62.79,63.32,62.42,2205330
"BANANA",97.82,"6/11/2007","1:41pm",-0.37,98.25,98.79,97.59,1725200
"BUNS",53.67,"6/11/2007","1:41pm",0.34,53.2,53.77,52.81,6740594
"BUTTER",79.11,"6/11/2007","1:41pm",0.59,78.32,79.46,78.06,1880652
"CHEESE",50.861000000000004,"6/11/2007","1:41pm",-0.26899999999999996,51.13,51.21,50.59,2199797
"CHERRIES",34.21,"6/11/2007","1:41pm",0.01,34.28,34.44,34.12,3734350
"CHIPS",37.52,"6/11/2007","1:41pm",0.2,37.07,37.56,37.05,13566001
"COCONUT",31.47,"6/11/2007","1:41pm",0.47,31.0,31.62,30.9,8330251
"COFFEE",37.75,"6/11/2007","1:41pm",-0.2,37.78,37.83,37.62,6627167
"CELL",57.17,"6/11/2007","1:41pm",-0.21,57.25,57.4,56.91,2246142
"COOKIES",46.14,"6/11/2007","1:41pm",0.44,45.8,46.29,45.46,6190049
"DEODRANT",103.54,"6/11/2007","1:41pm",0.47,102.87,104.0,102.5,2715404
"EGGS",22.02,"6/11/2007","1:46pm",0.19,21.7,22.08,21.69,25285316
"FRESHNER",62.54,"6/11/2007","1:41pm",0.41,62.89,62.89,62.15,5098378
"GRAPES",50.77,"6/11/2007","1:41pm",0.36,50.41,50.84,50.05,5025900
"MILK",51.725,"6/11/2007","1:41pm",0.055,51.67,51.85,51.32,6390552
"MINT",51.391000000000005,"6/11/2007","1:41pm",-0.019,51.47,51.62,50.98,2972614
"OIL",85.58,"6/11/2007","1:41pm",-0.36,85.94,85.98,85.28,1337300
"MAT",70.29,"6/11/2007","1:41pm",-0.01,70.25,70.5,69.76,4907285
"ONIONS",51.21,"6/11/2007","1:41pm",1.07,50.3,51.28,50.04,6587800
"PASTE",30.13,"6/11/2007","1:46pm",0.08,30.05,30.25,29.93,24497374
"PEPPER",26.49,"6/11/2007","1:41pm",-0.03,26.5,26.54,26.31,15538627
"SOAP",63.13,"6/11/2007","1:41pm",0.06,62.8,63.14,62.75,4048446
"TEA",40.31,"6/11/2007","1:41pm",0.05,40.2,40.34,39.89,7832500
"TISSUES",70.07,"6/11/2007","1:41pm",-0.16,69.85,70.2,69.51,1264700
"TOMATOES",43.38,"6/11/2007","1:41pm",0.31,42.95,43.45,42.88,5395220
"TOWEL",49.9,"6/11/2007","1:41pm",-0.18,49.9,50.12,49.55,7009107
"YOGURT",83.53,"6/11/2007","1:41pm",0.85,82.68,83.72,82.35,7007700
"ALMOND",39.55,"6/11/2007","1:46pm",-0.11,39.67,40.18,39.43,2672280
"BREAD",71.88,"6/11/2007","1:46pm",0.35,71.29,71.9,71.15,2724196
"APPLES",63.28,"6/11/2007","1:46pm",0.24,62.79,63.32,62.42,2214330
"BANANA",97.98,"6/11/2007","1:46pm",-0.21,98.25,98.79,97.59,1773500
"BUNS",53.61,"6/11/2007","1:46pm",0.28,53.2,53.77,52.81,6867594
"BUTTER",79.07,"6/11/2007","1:46pm",0.55,78.32,79.46,78.06,1923652
"CHEESE",50.86,"6/11/2007","1:46pm",-0.27,51.13,51.21,50.59,2221297
"CHERRIES",34.201,"6/11/2007","1:46pm",0.001,34.28,34.44,34.12,3795650
"CHIPS",37.52,"6/11/2007","1:46pm",0.2,37.07,37.56,37.05,13711301
"COCONUT",31.5,"6/11/2007","1:46pm",0.5,31.0,31.62,30.9,8678851
"COFFEE",37.77,"6/11/2007","1:46pm",-0.18,37.78,37.83,37.62,6687867
"CELL",57.162,"6/11/2007","1:46pm",-0.218,57.25,57.4,56.91,2293142
"COOKIES",46.13,"6/11/2007","1:46pm",0.43,45.8,46.29,45.46,6259749
"DEODRANT",103.57,"6/11/2007","1:46pm",0.5,102.87,104.0,102.5,2740104
"EGGS",22.02,"6/11/2007","1:51pm",0.19,21.7,22.08,21.69,25632092
"FRESHNER",62.54,"6/11/2007","1:46pm",0.41,62.89,62.89,62.15,5147978
"GRAPES",50.8,"6/11/2007","1:46pm",0.39,50.41,50.84,50.05,5114400
"MILK",51.75,"6/11/2007","1:46pm",0.08,51.67,51.85,51.32,6441352
"MINT",51.4,"6/11/2007","1:46pm",-0.01,51.47,51.62,50.98,3049814
"OIL",85.59,"6/11/2007","1:46pm",-0.35,85.94,85.98,85.28,1347600
"MAT",70.28,"6/11/2007","1:46pm",-0.02,70.25,70.5,69.76,4959585
"ONIONS",51.18,"6/11/2007","1:46pm",1.04,50.3,51.28,50.04,6651700
"PASTE",30.11,"6/11/2007","1:51pm",0.06,30.05,30.25,29.93,24742128
"PEPPER",26.44,"6/11/2007","1:46pm",-0.08,26.5,26.54,26.31,15813727
"SOAP",63.12,"6/11/2007","1:46pm",0.05,62.8,63.14,62.75,4099546
"TEA",40.3073,"6/11/2007","1:46pm",0.0473,40.2,40.34,39.89,7901800
"TISSUES",70.1,"6/11/2007","1:46pm",-0.13,69.85,70.2,69.51,1284300
"TOMATOES",43.42,"6/11/2007","1:46pm",0.35,42.95,43.45,42.88,5473215
"TOWEL",49.94,"6/11/2007","1:46pm",-0.14,49.9,50.12,49.55,7155307
"YOGURT",83.66,"6/11/2007","1:46pm",0.98,82.68,83.72,82.35,7157900
"ALMOND",39.55,"6/11/2007","1:51pm",-0.11,39.67,40.18,39.43,2705680
"BREAD",71.84,"6/11/2007","1:51pm",0.31,71.29,71.9,71.15,2760896
"APPLES",63.245,"6/11/2007","1:51pm",0.205,62.79,63.32,62.42,2226930
"BANANA",97.96,"6/11/2007","1:51pm",-0.23,98.25,98.79,97.59,1793700
"BUNS",53.63,"6/11/2007","1:51pm",0.3,53.2,53.77,52.81,6926294
"BUTTER",79.04,"6/11/2007","1:51pm",0.52,78.32,79.46,78.06,1958652
"CHEESE",50.83,"6/11/2007","1:51pm",-0.3,51.13,51.21,50.59,2232897
"CHERRIES",34.2,"6/11/2007","1:50pm",0.0,34.28,34.44,34.12,3823150
"CHIPS",37.52,"6/11/2007","1:51pm",0.2,37.07,37.56,37.05,13797801
"COCONUT",31.47,"6/11/2007","1:51pm",0.47,31.0,31.62,30.9,8801851
"COFFEE",37.77,"6/11/2007","1:51pm",-0.18,37.78,37.83,37.62,6761167
"CELL",57.13,"6/11/2007","1:51pm",-0.25,57.25,57.4,56.91,2327542
"COOKIES",46.12,"6/11/2007","1:51pm",0.42,45.8,46.29,45.46,6316649
"DEODRANT",103.55,"6/11/2007","1:51pm",0.48,102.87,104.0,102.5,2777904
"EGGS",22.03,"6/11/2007","1:56pm",0.2,21.7,22.08,21.69,26065954
"FRESHNER",62.53,"6/11/2007","1:51pm",0.4,62.89,62.89,62.15,5210478
"GRAPES",50.81,"6/11/2007","1:51pm",0.4,50.41,50.84,50.05,5222100
"MILK",51.75,"6/11/2007","1:51pm",0.08,51.67,51.85,51.32,6558652
"MINT",51.39,"6/11/2007","1:51pm",-0.02,51.47,51.62,50.98,3074814
"OIL",85.54799999999999,"6/11/2007","1:51pm",-0.392,85.94,85.98,85.28,1372000
"MAT",70.27,"6/11/2007","1:50pm",-0.03,70.25,70.5,69.76,4986985
"ONIONS",51.16,"6/11/2007","1:51pm",1.02,50.3,51.28,50.04,6821600
"PASTE",30.13,"6/11/2007","1:56pm",0.08,30.05,30.25,29.93,24970772
"PEPPER",26.448,"6/11/2007","1:51pm",-0.07200000000000001,26.5,26.54,26.31,16248877
"SOAP",63.13,"6/11/2007","1:51pm",0.06,62.8,63.14,62.75,4157646
"TEA",40.31,"6/11/2007","1:51pm",0.05,40.2,40.34,39.89,8018500
"TISSUES",70.15,"6/11/2007","1:51pm",-0.08,69.85,70.2,69.51,1321400
"TOMATOES",43.44,"6/11/2007","1:51pm",0.37,42.95,43.45,42.88,5538015
"TOWEL",49.86,"6/11/2007","1:51pm",-0.22,49.9,50.12,49.55,7285407
"YOGURT",83.56,"6/11/2007","1:51pm",0.88,82.68,83.72,82.35,7364600
"ALMOND",39.53,"6/11/2007","1:56pm",-0.13,39.67,40.18,39.43,2721380
"BREAD",71.7918,"6/11/2007","1:56pm",0.2618,71.29,71.9,71.15,2817696
"APPLES",63.2,"6/11/2007","1:56pm",0.16,62.79,63.32,62.42,2237230
"BANANA",97.89,"6/11/2007","1:56pm",-0.3,98.25,98.79,97.59,1808600
"BUNS",53.6,"6/11/2007","1:56pm",0.27,53.2,53.77,52.81,7078394
"BUTTER",79.02,"6/11/2007","1:56pm",0.5,78.32,79.46,78.06,1980452
"CHEESE",50.83,"6/11/2007","1:56pm",-0.3,51.13,51.21,50.59,2245697
"CHERRIES",34.195,"6/11/2007","1:56pm",-0.005,34.28,34.44,34.12,3863950
"CHIPS",37.52,"6/11/2007","1:56pm",0.2,37.07,37.56,37.05,13986001
"COCONUT",31.49,"6/11/2007","1:56pm",0.49,31.0,31.62,30.9,8849851
"COFFEE",37.75,"6/11/2007","1:56pm",-0.2,37.78,37.83,37.62,6819267
"CELL",57.11,"6/11/2007","1:56pm",-0.27,57.25,57.4,56.91,2354542
"COOKIES",46.122,"6/11/2007","1:56pm",0.42200000000000004,45.8,46.29,45.46,6380249
